Course ID,Subject,Catalog,Long Title,Class Units,Component Code,Component Descr,Pre Requisite Description,Career,Equivalent Courses,Description,Website
033986,THEO,315,Gospels and Acts,3.00,LEC,Lecture,,UGRD,,Check academic program site,
033993,THEO,317,The Pauline Letters,3.00,LEC,Lecture,,UGRD,,Check academic program site,
033999,THEO,319,GNOSTICISM & THE N.T.,3.00,LEC,Lecture,,UGRD,,Check academic program site,
034001,THEO,320,HISTORY OF CHRISTIANITY: THE MEDIEVAL PERIOD,3.00,LEC,Lecture,,UGRD,THEO320 = THEO423,Check academic program site,
034001,THEO,320,HISTORY OF CHRISTIANITY: THE MEDIEVAL PERIOD,3.00,LEC,Lecture,,UGRD,,Check academic program site,
034005,THEO,322,HISTORY OF CHRISTIANITY: REFORMATION AND MODERNITY,3.00,LEC,Lecture,,UGRD,THEO322 = THEO425,Check academic program site,
034005,THEO,322,HISTORY OF CHRISTIANITY: REFORMATION AND MODERNITY,3.00,LEC,Lecture,,UGRD,,Check academic program site,
034008,THEO,324,Roman Catholicism,3.00,LEC,Lecture,,UGRD,,Check academic program site,
034016,THEO,331,The Christian Understanding of God,3.00,LEC,Lecture,Students must not have taken the following course: THEO408,UGRD,THEO331 = THEO430,Check academic program site,
034016,THEO,331,The Christian Understanding of God,3.00,LEC,Lecture,Students must not have taken the following course: THEO408,UGRD,,Check academic program site,
034020,THEO,333,Jesus Christ in History and Faith,3.00,LEC,Lecture,Students must not have taken the following course: THEO408,UGRD,THEO333 = THEO332,Check academic program site,
034020,THEO,333,Jesus Christ in History and Faith,3.00,LEC,Lecture,Students must not have taken the following course: THEO408,UGRD,,Check academic program site,
034028,THEO,337,The Christian Sacraments,3.00,LEC,Lecture,Students must not have taken the following course: THEO408,UGRD,THEO337 = THEO336,Check academic program site,
034028,THEO,337,The Christian Sacraments,3.00,LEC,Lecture,Students must not have taken the following course: THEO408,UGRD,,Check academic program site,
034036,THEO,343,Religion and Politics,3.00,LEC,Lecture,,UGRD,POLI389 = THEO343,Check academic program site,
034036,THEO,343,Religion and Politics,3.00,LEC,Lecture,,UGRD,,Check academic program site,
034040,THEO,347,SPIRITUALITY OF AGING,3.00,LEC,Lecture,,UGRD,,Check academic program site,
034044,THEO,351,Applied Ethical Issues,3.00,LEC,Lecture,,UGRD,THEO351 = THEO390,Check academic program site,
034044,THEO,351,Applied Ethical Issues,3.00,LEC,Lecture,,UGRD,,Check academic program site,
034045,THEO,353,Theology and Bioethics,3.00,LEC,Lecture,,UGRD,,Check academic program site,
034088,THEO,393,Philosophical Foundations of Christian Theology,3.00,LEC,Lecture,Prerequisite: 24 credits.,UGRD,THEO 293 = THEO 393,Check academic program site,
034126,THEO,402,PASTORAL MINISTRY,3.00,LEC,Lecture,,UGRD,,Check academic program site,
034127,THEO,404,PRCTM. PASTORAL MINISTRY,3.00,PRA,Practicum/Intership/work term,Prerequisite: THEO402.,UGRD,,Internship and field exploration focused on an area in pastoral care,
034129,THEO,406,Scriptural Exegesis,3.00,LEC,Lecture,Prerequisite: THEO 202 or THEO203; THEO 301.,UGRD,THEO406 = THEO498S,Check academic program site,
034129,THEO,406,Scriptural Exegesis,3.00,LEC,Lecture,Prerequisite: THEO 202 or THEO203; THEO 301.,UGRD,,Check academic program site,
034132,THEO,408,Classical Theological Texts: Reading and Interpretation,3.00,LEC,Lecture,"Prerequisite: THEO 201; THEO 331 or 333 or 337, or permission of the Department.",UGRD,,Check academic program site,
034133,THEO,410,Honours Tutorial,3.00,TUT,Tutorial,,UGRD,,Check academic program site,
034167,THEO,460,Honours Essay,3.00,TUT,Tutorial,Prerequisite: THEO 410 previously or concurrently; permission of the Department; enrolment in the honours program.,UGRD,,Check academic program site,
034176,THEO,492,Biblical Hebrew I,3.00,LEC,Lecture,,UGRD,THEO 492 = THEO 494,Check academic program site,
034177,THEO,493,BIBLICAL HEBREW II,3.00,LEC,Lecture,Prerequisite: THEO492.,UGRD,THEO 491 = THEO 493,Check academic program site,
034180,THEO,494,HONOURS THEOLOGY SEMINAR II,3.00,LEC,Lecture,,UGRD,THEO 492 = THEO 494,Check academic program site,
034182,THEO,495,BIBLICAL GREEK I,3.00,LEC,Lecture,Students must not have taken the following course: THEO496,UGRD,,Check academic program site,
034183,THEO,496,BIBLICAL GREEK II,3.00,LEC,Lecture,Prerequisite: THEO495.,UGRD,,Check academic program site,
034188,THEO,498,SPECIAL TOPIC,3.00,LEC,Lecture,,UGRD,,Check academic program site,
034194,THEO,498F,Selected Topics in Theological Studies: Foreignness & Bible,3.00,LEC,Lecture,,UGRD,,Check academic program site,
034195,THEO,498G,Special Topics in Theological Studies,3.00,LEC,Lecture,,UGRD,,Check academic program site,
034209,THEO,499,ADV TOP/THEOLOGICAL STUDIES,6.00,LEC,Lecture,,UGRD,,Check academic program site,
034244,THEO,603,METHOD IN THEOLOGY,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034245,THEO,604,THEOLOGICAL HERMENEUTICS,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034249,THEO,621,OLD TESTAMENT I,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034252,THEO,623,OLD TESTAMENT II,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034256,THEO,627,QUEST/O.T. RESEARCH,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034261,THEO,629,INTERTESTAMENT STUDIES,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034266,THEO,631,NEW TESTAMENT I,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034270,THEO,633,NEW TESTAMENT II,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034271,THEO,635,NEW TESTAMENT III,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034273,THEO,637,QUESTIONS/NEW TSTMNT RSRCH,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034274,THEO,637G,Questions in New Testament Research - Gospel of Thomas,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034275,THEO,639,Biblical Studies,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034283,THEO,641,HISTORY I,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034287,THEO,643,HISTORY II:  SPECIAL SUBJECT,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034292,THEO,645,HISTORY III,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034294,THEO,647,RSRCH/HIST/CHRISTIAN THGHT,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034298,THEO,649,QUESTIONS/CHRISTIAN WORKSHOP,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034300,THEO,651,THEOLOGY I,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034309,THEO,653,TOPICS IN THEOLOGY II,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034315,THEO,655,TOPICS IN THEOLOGY,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034322,THEO,657,QUESTIONS/THEOLOGICAL RSRCH,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034326,THEO,661,ECCLESIOLOGY I,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034331,THEO,669,THEOLOGY & WORLD RELIGIONS,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034336,THEO,671,ETHICS I:  SPECIAL SUBJECT,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034340,THEO,673,ETHICS II,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034342,THEO,675,TOPICS IN CHRISTIAN ETHICS,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034348,THEO,685,READING COURSE,6.00,REA,Reading,,GRAD,,Check academic program site,
042698,THEO,497,SEL TOP/THEOLOGICAL STUDIES,3.00,LEC,Lecture,,UGRD,,Check academic program site,
042703,THEO,691,RESEARCH PAPER,9.00,RSC,Research,,GRAD,,Check academic program site,
042704,THEO,692,APPLIED PROJECT IN THEOLOGY,9.00,LEC,Lecture,,GRAD,,Practicum,
042706,THEO,695,THESIS PROPOSAL,3.00,LEC,Lecture,,GRAD,,Check academic program site,
042707,THEO,697,THESIS,21.00,LEC,Lecture,,GRAD,,Check academic program site,
045821,THEO,298,SEL TOPICS IN THEO STUDIES,3.00,LEC,Lecture,,UGRD,,Check academic program site,
045824,THEO,398,SEL. TOPICS IN THEO. STUDIES,3.00,LEC,Lecture,,UGRD,,Check academic program site,
047124,THEO,200,SELECTED TOPICS - THEOLOGY I,3.00,LEC,Lecture,,UGRD,,Check academic program site,
047125,THEO,299,SEL TOP/THEOLOGICAL STUDIES,6.00,LEC,Lecture,,UGRD,,Check academic program site,
047126,THEO,379,EASTERN RELIGIONS,6.00,LEC,Lecture,,UGRD,,Check academic program site,
047127,THEO,399,SELECTED TOPICS IN THEOLOGY,6.00,LEC,Lecture,,UGRD,,Check academic program site,
047128,THEO,400,ADV TOPICS IN THEOLOGY I,3.00,LEC,Lecture,,UGRD,,Check academic program site,
047129,THEO,459,SELECT TOPIC-CHRIST DOCTRINE,3.00,LEC,Lecture,,UGRD,,Check academic program site,
047130,THEO,693,SPECIAL SUBJECT,3.00,LEC,Lecture,,GRAD,,Check academic program site,
047202,THEO,671G,Ethics I:  Special Subject,3.00,SEM,Seminar,,GRAD,,Check academic program site,
047445,THEO,605,Methods in Biblical Studies,3.00,LEC,Lecture,,GRAD,,Check academic program site,
047446,THEO,690,Annotated Bibliography and Thesis Proposal,6.00,SEM,Seminar,,GRAD,,Check academic program site,
047822,THEO,403,Ignatian Spirituality: Theory and Method,3.00,LEC,Lecture,,UGRD,,Check academic program site,
048860,THEO,243,Indigenous Spirituality,3.00,LEC,Lecture,,UGRD,,Group fieldwork,
033870,THEZ,202,Introduction to Biblical Studies,3.00,LEC,Lecture,,UGRD,THEO202 = THEO222,Check academic program site,
033870,THEZ,202,Introduction to Biblical Studies,3.00,LEC,Lecture,,UGRD,,Check academic program site,
047131,THEZ,298,SEL. TOPICS IN THEO. STUDIES,3.00,LEC,Lecture,,UGRD,,Check academic program site,
034467,TPER,201,Introduction to Acting I,3.00,STU,Studio,,UGRD,TPER 200 = TPER 201,Check academic program site,
034467,TPER,201,Introduction to Acting I,3.00,STU,Studio,,UGRD,TPER 201 = ACTT 201,Check academic program site,
034471,TPER,209,Acting I,3.00,STU,Studio,,UGRD,TPER 209 = ACTT 209,Check academic program site,
034472,TPER,210,Acting II,3.00,STU,Studio,   Course Prerequisite: TPER209,UGRD,TPER 210 = ACTT 210,Check academic program site,
034493,TPER,311,Character and Text,3.00,STU,Studio,"  You must complete 1 of the following rules   Course Prerequisite: TPER210, TPER298B",UGRD,TPER 311 = ACTT 331,Check academic program site,
034501,TPER,331,Theatre Movement II,3.00,STU,Studio,"   Never Taken/Not Registered: TPER313, TPER323 You must complete 1 of the following rules   Course Prerequisite: TPER231, TPER298B",UGRD,TPER 331 = ACTT 321,Check academic program site,
034502,TPER,333,SPEC. PERFORM. TECHNIQUES I,3.00,STU,Studio,   Course Prerequisite: TPER311,UGRD,TPER 333= ACTT 435,Check academic program site,
034503,TPER,345,Voice and Speech I,3.00,STU,Studio,"  You must complete 1 of the following rules   Course Prerequisite: TPER210, TPER298B",UGRD,TPER 345 = ACTT 325,Check academic program site,
034504,TPER,355,Voice and Speech II,3.00,STU,Studio,   Course Prerequisite: TPER345,UGRD,TPER 355 = ACTT 355,Check academic program site,
034521,TPER,431,Theatre Movement III,3.00,STU,Studio,   Course Prerequisite: TPER331,UGRD,ACTT 458 = TPER 431,Check academic program site,
047132,TPER,298,SPECIAL TOPICS IN TPER,3.00,LAB,Laboratory,,UGRD,,Check academic program site,
047132,TPER,298,SPECIAL TOPICS IN TPER,3.00,STU,Studio,,UGRD,,Check academic program site,
047133,TPER,398,SPECIAL TOPICS IN TPER,3.00,STU,Studio,,UGRD,,Check academic program site,
047134,TPER,498,SPECIAL TOPICS IN TPER,3.00,STU,Studio,,UGRD,,Check academic program site,
047135,TRAD,398,ETUDE D'UN SUJET PARTICULIER,3.00,LEC,Lecture,,UGRD,,Check academic program site,
047136,TRAD,598,ETUDE AVAN.D'UN SUJET PARTIC,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034622,TRES,500,PRINCIP NEW TEST EXEGESIS I,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034623,TRES,501,PRINCIPLES OF BIBLICAL STDY,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034624,TRES,503,OLD TESTAMENT ESEGESIS I,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034625,TRES,504,PRINCIPLES OF HEBREW BIBLE,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034626,TRES,505,STUDIES IN JUDAISM,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034627,TRES,507,QUESTIONS/HIST./CHRISTIANITY,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034628,TRES,509,SCOPE+METHODS-SYSTEMAT. THEO,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034629,TRES,511,STUDIES IN COMPARATIVE RELI,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034632,TRES,513,STUDIES IN THE PHIL OF RELI,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034633,TRES,515,CONTEMPORARY ETHICAL ISSUES,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034635,TRES,520,ADVAN.NEW TESTAMENT STUDIES,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034636,TRES,522,ADVANCED OLD TESTAMENT STDY,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034637,TRES,525,ADV.STDY HIST-CHRISTIANITY I,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034638,TRES,526,ADV.STY-HIST CHRISTIANITY II,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034639,TRES,527,ADV.STDY HIST OF CHRIST.III,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034640,TRES,531,RECENT ETHICAL THEORY,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034641,TRES,532,COMPARATIVE RELIGIOUS ETHICS,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034644,TRES,538,ADV.STDY SYSTEMATIC THEO I,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034645,TRES,539,ADV STUD/SYSTEMATIC THEO II,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034646,TRES,540,ADV STDY IN SYSTEM. THEO III,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034647,TRES,541,ADV STUDIES/RELI & CULTURE I,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034651,TRES,542,ADV.STUDY IN RELI & CULT.II,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034652,TRES,543,ADVAN.STDY IN PHIL OF RELI,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034653,TRES,545,ADVAN.STDY-MODERN JUDAISM I,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034654,TRES,546,ADV STUDIES/MOD JUDAISM II,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034660,TRES,560,TOPICS IN BIBLICAL STUDIES I,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034662,TRES,562,TOPICS/BIBLICAL STUDIES II,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034663,TRES,564,TOPICS IN CHRISTIAN THEO I,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034667,TRES,566,TOPIC-CHRISTIAN THEO STDY II,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034671,TRES,568,TOP RELI & PHIL THOUGHT II,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034672,TRES,570,TOPICS-RELI & PHIL THGHT II,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034673,TRES,572,TOPICS IN COMPARATIVE ETHICS,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034674,TRES,574,TOPIC-COMPARATIVE ETHICS II,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034675,TRES,576,TOPICS/PHILOSOPH'L ETHICS I,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034677,TRES,578,TOPICS IN PHIL ETHICS II,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034678,TRES,580,TOPICS IN JUDAIC STUDIES I,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034680,TRES,582,TOPICS IN JUDAIC STUDIES II,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034681,TRES,584,TOPICS/WORLD RELIGION I,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034684,TRES,586,TOPICS/WORLD RELIGIONS II,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034686,TRES,588,GRADUATE TUTORIAL I,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034694,TRES,589,GRADUATE TUTORIAL II,3.00,LEC,Lecture,,GRAD,,Check academic program site,
042781,TRES,528,ADV.STDY HIST OF CHRIST. IV,3.00,LEC,Lecture,,GRAD,,Check academic program site,
047137,TRES,530,PHILOSOPHICAL ETHICS,3.00,LEC,Lecture,,GRAD,,Check academic program site,
047138,TRES,544,ADV.STDY CLAS.& MEDIEV.JUD.,3.00,LEC,Lecture,,GRAD,,Check academic program site,
034701,UNIT,601,TEACH/LEARN IN HIGHER EDUCAT,3.00,LEC,Lecture,,GRAD,,Check academic program site,
044231,UNIT,602,DEVELOPMENT UNIV COURSE,3.00,LEC,Lecture,,GRAD,,Check academic program site,
046424,UNIT,603,INTERNSHIP UNIV TEACHING,6.00,LEC,Lecture,,GRAD,,Check academic program site,
047981,UNSS,200,SELF-MANAGEMENT STRATEGIES,1.50,LEC,Lecture,UNSS 200,UGRD,,Check academic program site,
047982,UNSS,201,SUCCESSFUL STUDY STRATEGIES,1.50,LEC,Lecture,UNSS 201,UGRD,,Check academic program site,
034703,URBS,230,URBANIZATION: GLOBAL AND HISTORICAL PERSPECTIVES,3.00,LEC,Lecture,,UGRD,,Check academic program site,
034704,URBS,240,Planning,3.00,LEC,Lecture,   Never Taken/Not Registered: URBS280,UGRD,,Check academic program site,
034704,URBS,240,Planning,3.00,TUT,Tutorial,   Never Taken/Not Registered: URBS280,UGRD,,Check academic program site,
034705,URBS,250,Representation Methods in Urban Studies,3.00,LAB,Laboratory,   Never Taken/Not Registered: URBS290; Never Taken: URBS335,UGRD,,Laboratory,
034705,URBS,250,Representation Methods in Urban Studies,3.00,LEC,Lecture,   Never Taken/Not Registered: URBS290; Never Taken: URBS335,UGRD,,Laboratory,
034707,URBS,254,ENVIRONMENTAL ISSUES II,3.00,LEC,Lecture,,UGRD,,Check academic program site,
034708,URBS,260,Analytical Methods in Urban Studies,3.00,LAB,Laboratory,   Never Taken/Not Registered: URBS290,UGRD,,Laboratory,
034708,URBS,260,Analytical Methods in Urban Studies,3.00,LEC,Lecture,   Never Taken/Not Registered: URBS290,UGRD,,Laboratory,
034711,URBS,293,Law and Regulation in Urban Planning,3.00,LEC,Lecture,,UGRD,,Check academic program site,
034715,URBS,300,Neighbourhood and Community Planning,3.00,LEC,Lecture,Prerequisite:  GEOG220 or URBS230,UGRD,,Check academic program site,
034716,URBS,310,Urban Transportation,3.00,LEC,Lecture,Prerequisite:  GEOG220 or URBS230 or permission of the Department.,UGRD,,Check academic program site,
034717,URBS,333,Urban Laboratory,6.00,LAB,Laboratory,Prerequisite: URBS250 and URBS260; enrolment in the BA Honours in Urban Planning or BA Specialization in Urban Planning.,UGRD,,"First-hand knowledge, plans are evaluated by the peer group and experts in the field",
034717,URBS,333,Urban Laboratory,6.00,LEC,Lecture,Prerequisite: URBS250 and URBS260; enrolment in the BA Honours in Urban Planning or BA Specialization in Urban Planning.,UGRD,,"First-hand knowledge, plans are evaluated by the peer group and experts in the field",
