"course","courseName","courseSubject","courseNumber","courseUrl","courseCredits","description"
"http://focu.io/data#PHIL325","PHILOSOPHICAL PSYCHOLOGY","PHIL","325",,"3.0","Check academic program site"
"http://focu.io/data#PHIL327","KINDS OF MINDS","PHIL","327",,"3.0","Check academic program site"
"http://focu.io/data#PHIL328","Intermediate Philosophy of Science","PHIL","328",,"3.0","Check academic program site"
"http://focu.io/data#PHIL330","Contemporary Ethical Theory","PHIL","330",,"3.0","Check academic program site"
"http://focu.io/data#PHIL333","Philosophical Ideas in Literature","PHIL","333",,"3.0","Check academic program site"
"http://focu.io/data#PHIL342","Political Philosophy","PHIL","342",,"3.0","Check academic program site"
"http://focu.io/data#PHIL345","Legal Philosophy: Legal Rights and Duties","PHIL","345",,"3.0","Check academic program site"
"http://focu.io/data#PHIL352","Philosophy of History","PHIL","352",,"3.0","Check academic program site"
"http://focu.io/data#PHIL360","Early Modern Philosophy I: 17th Century","PHIL","360",,"3.0","Check academic program site"
"http://focu.io/data#PHIL361","Early Modern Philosophy II: 18th Century","PHIL","361",,"3.0","Check academic program site"
"http://focu.io/data#PHIL364","Intermediate Epistemology","PHIL","364",,"3.0","Check academic program site"
"http://focu.io/data#PHIL371","Philosophy of Feminism","PHIL","371",,"3.0","Check academic program site"
"http://focu.io/data#PHIL372","Philosophy of Race","PHIL","372",,"3.0","Check academic program site"
"http://focu.io/data#PHIL374","KANT & 19TH CENTURY PHILOSOPHY","PHIL","374",,"3.0","Check academic program site"
"http://focu.io/data#PHIL377","20th-Century Continental Philosophy","PHIL","377",,"3.0","Check academic program site"
"http://focu.io/data#PHIL380","Chinese Philosophy: From Han to the 19th Century","PHIL","380",,"3.0","Check academic program site"
"http://focu.io/data#PHIL385","Marxism","PHIL","385",,"3.0","Check academic program site"
"http://focu.io/data#PHIL387","Existentialism","PHIL","387",,"3.0","Check academic program site"
"http://focu.io/data#PHIL389","Epistemology and Ethics in the Digital Age","PHIL","389",,"3.0","Check academic program site"
"http://focu.io/data#PHIL398","INTERMEDIATE SPECIAL TOPICS","PHIL","398",,"3.0","Check academic program site"
"http://focu.io/data#PHIL414","Advanced Topics in Logic","PHIL","414",,"3.0","Check academic program site"
"http://focu.io/data#PHIL416","Philosophy of Language","PHIL","416",,"3.0","Check academic program site"
"http://focu.io/data#PHIL420","Advanced Philosophy of Science","PHIL","420",,"3.0","Check academic program site"
"http://focu.io/data#PHIL430","Advanced Studies in Ethics","PHIL","430",,"3.0","Check academic program site"
"http://focu.io/data#PHIL440","Advanced Political Philosophy","PHIL","440",,"3.0","Check academic program site"
"http://focu.io/data#PHIL441","Philosophical Foundations of Biology","PHIL","441",,"3.0","Check academic program site"
"http://focu.io/data#PHIL463","Honours Seminar in Epistemology","PHIL","463",,"3.0","Check academic program site"
"http://focu.io/data#PHIL465","Honours Seminar in Metaphysics","PHIL","465",,"3.0","Check academic program site"
"http://focu.io/data#PHIL471","Advanced Topics in Feminist Theory","PHIL","471",,"3.0","Check academic program site"
"http://focu.io/data#PHIL472","Advanced Topics in Phenomenology","PHIL","472",,"3.0","Check academic program site"
"http://focu.io/data#PHIL473","Advanced Topics in Continental Philosophy","PHIL","473",,"3.0","Check academic program site"
"http://focu.io/data#PHIL474","Current Research Topics in Continental Philosophy","PHIL","474",,"3.0","Check academic program site"
"http://focu.io/data#PHIL475","Contemporary Issues in Analytic Philosophy","PHIL","475",,"3.0","Check academic program site"
"http://focu.io/data#PHIL480","Plato","PHIL","480",,"3.0","Check academic program site"
"http://focu.io/data#PHIL481","Aristotle","PHIL","481",,"3.0","Check academic program site"
"http://focu.io/data#PHIL482","Advanced Topics in Ancient Philosophy","PHIL","482",,"3.0","Check academic program site"
"http://focu.io/data#PHIL483","Advanced Topics in the History of Philosophy","PHIL","483",,"3.0","Check academic program site"
"http://focu.io/data#PHIL485","Kant","PHIL","485",,"3.0","Check academic program site"
"http://focu.io/data#PHIL486","HEGEL","PHIL","486",,"3.0","Check academic program site"
"http://focu.io/data#PHIL487","Origins of Analytic Philosophy","PHIL","487",,"3.0","Check academic program site"
"http://focu.io/data#PHIL488","Contemporary Analytic Philosophy","PHIL","488",,"3.0","Check academic program site"
"http://focu.io/data#PHIL489","Phenomenology","PHIL","489",,"3.0","Check academic program site"
"http://focu.io/data#PHIL490","Advanced Continental Philosophy","PHIL","490",,"3.0","Check academic program site"
"http://focu.io/data#PHIL495","SPECIAL TOPICS IN PHILOSOPHY","PHIL","495",,"3.0","An honours student may arrange a tutorial program with a faculty member culminating in a research project not exceeding 40 pages."
"http://focu.io/data#PHIL496","Tutorial in Philosophy","PHIL","496",,"3.0","Personal intensive reading and research program under the supervision of a faculty member."
"http://focu.io/data#PHIL497","TUTORIAL IN PHILOSOPHY","PHIL","497",,"3.0","Personal intensive reading and research program under the supervision of a faculty member."
"http://focu.io/data#PHIL497A","Tutorial in Philosphy - Wittgenstein's Philosophical Investigations","PHIL","497A",,"3.0","Check academic program site"
"http://focu.io/data#PHIL498","ADVANCED TOPICS IN PHIL","PHIL","498",,"3.0","Check academic program site"
"http://focu.io/data#PHIL530","BIOTECHNOLOGY","PHIL","530",,"3.0","Check academic program site"
"http://focu.io/data#PHIL602","ADVANCED TOPICS IN PHIL","PHIL","602",,"3.0","Check academic program site"
"http://focu.io/data#PHIL606","TOPICS IN HISTORY OF PHIL","PHIL","606",,"3.0","Check academic program site"
"http://focu.io/data#PHIL607","Kant","PHIL","607",,"3.0","Check academic program site"
"http://focu.io/data#PHIL609","SEL. TOPICS/HISTORY OF PHIL","PHIL","609",,"3.0","Check academic program site"
"http://focu.io/data#PHIL612","Ancient Philosophy","PHIL","612",,"3.0","Check academic program site"
"http://focu.io/data#PHIL614","Modern Philosophy","PHIL","614",,"3.0","Check academic program site"
"http://focu.io/data#PHIL615","19TH CENTURY PHILOSOPHY","PHIL","615",,"3.0","Check academic program site"
"http://focu.io/data#PHIL616","Selected Topics in the History and Philosophy of Science","PHIL","616",,"3.0","Check academic program site"
"http://focu.io/data#PHIL617","Origins of Analytic Philosophy","PHIL","617",,"3.0","Check academic program site"
"http://focu.io/data#PHIL621","Value Theory","PHIL","621",,"3.0","Check academic program site"
"http://focu.io/data#PHIL623","Issues in Ethical Theory","PHIL","623",,"3.0","Check academic program site"
"http://focu.io/data#PHIL626","POLITICAL PHILOSOPHY","PHIL","626",,"3.0","Check academic program site"
"http://focu.io/data#PHIL629","ETHIC/POLI PHIL/VALUE THEORY","PHIL","629",,"3.0","Check academic program site"
"http://focu.io/data#PHIL630","ADVANCED TOPICS IN PHIL","PHIL","630",,"3.0","Check academic program site"
"http://focu.io/data#PHIL631","Theories of Justice","PHIL","631",,"3.0","Check academic program site"
"http://focu.io/data#PHIL633","SEL. TOPICS IN VALUE THEORY","PHIL","633",,"3.0","Check academic program site"
"http://focu.io/data#PHIL634","Selected Topics in Epistemology","PHIL","634",,"3.0","Check academic program site"
"http://focu.io/data#PHIL640","TOPICS IN METAPHYSICS","PHIL","640",,"3.0","Check academic program site"
"http://focu.io/data#PHIL641","Philosophical Foundations of Biology","PHIL","641",,"3.0","Check academic program site"
"http://focu.io/data#PHIL643","Selected Topics in Metaphysics","PHIL","643",,"3.0","Check academic program site"
"http://focu.io/data#PHIL644","PHILOSOPHY OF SCIENCE","PHIL","644",,"3.0","Check academic program site"
"http://focu.io/data#PHIL646","PHILOSOPHY OF LANGUAGE","PHIL","646",,"3.0","Check academic program site"
"http://focu.io/data#PHIL649","Phenomenology","PHIL","649",,"3.0","Check academic program site"
"http://focu.io/data#PHIL650","ADVANCED TOPICS IN PHIL","PHIL","650",,"3.0","Check academic program site"
"http://focu.io/data#PHIL651","PHILOSOPHY OF LANGUAGE","PHIL","651",,"3.0","Check academic program site"
"http://focu.io/data#PHIL652","SELECTED TOPICS IN LOGIC","PHIL","652",,"3.0","Check academic program site"
"http://focu.io/data#PHIL655","PHIL OF THE SOCIAL SCIENCES","PHIL","655",,"3.0","Check academic program site"
"http://focu.io/data#PHIL656","Selected Topics in Analytic Philosophy","PHIL","656",,"3.0","Check academic program site"
"http://focu.io/data#PHIL658","Selected Topics in Continental Philosophy","PHIL","658",,"3.0","Check academic program site"
"http://focu.io/data#PHIL659","Selected Topics in Metaphysics, Epistemology, or Philosophy of Science","PHIL","659",,"3.0","Check academic program site"
"http://focu.io/data#PHIL662","ADVANCED TOPICS IN PHIL","PHIL","662",,"3.0","Check academic program site"
"http://focu.io/data#PHIL663","WITTGENSTEIN","PHIL","663",,"3.0","Check academic program site"
"http://focu.io/data#PHIL666","STUDIES/ANALYTIC PHILOSOPHY","PHIL","666",,"3.0","Check academic program site"
"http://focu.io/data#PHIL668","ADVANCED TOPICS IN PHIL","PHIL","668",,"3.0","Check academic program site"
"http://focu.io/data#PHIL672","TUTORIAL","PHIL","672",,"3.0","Check academic program site"
"http://focu.io/data#PHIL672M","TUTORIAL/RATIONALITY VALUES IN SCIENCE","PHIL","672M",,"3.0","Check academic program site"
"http://focu.io/data#PHIL676","ADVANCED TOPICS IN PHIL","PHIL","676",,"3.0","Check academic program site"
"http://focu.io/data#PHIL678","TOPICS IN CURRENT RESEARCH","PHIL","678",,"3.0","Check academic program site"
"http://focu.io/data#PHIL680","CORE SEMINAR","PHIL","680",,"3.0","Check academic program site"
"http://focu.io/data#PHIZ210","Critical Thinking","PHIZ","210",,"3.0","Check academic program site"
"http://focu.io/data#PHIZ235","Biomedical Ethics","PHIZ","235",,"3.0","Check academic program site"
"http://focu.io/data#PHIZ298","INTRO TOPICS IN PHILOSOPHY","PHIZ","298",,"3.0","Check academic program site"
"http://focu.io/data#PHOT201","INTRODUCTION TO COLOUR PHOTOGRAPHY","PHOT","201",,"3.0",
"http://focu.io/data#PHOT211","Black?and?White Photography I","PHOT","211",,"3.0","A studio course introducing the use of black and white as photographic process, parallel to colour production and practice taught in PHOT 210."
"http://focu.io/data#PHOT311","Large Format Photography I","PHOT","311",,"3.0","A studio course introducing large format photography, its techniques and application. Demonstrations cover the basics of view camera operation, light metering, sheet film exposure, development, and advanced printing."
"http://focu.io/data#PHOT312","Large Format Photography II","PHOT","312",,"3.0","A studio course directed towards the development of an individual approach to view camera photography. "
"http://focu.io/data#PHOT331","Digital Photography I","PHOT","331",,"3.0","An introductory studio course investigating the technical and creative aspects of digital photography. "
"http://focu.io/data#PHOT332","Digital Photography II","PHOT","332",,"3.0","This advanced course expands on the basic control skills and creative aspects of digital technology by implementing personal approaches to the use of technology."
"http://focu.io/data#PHOT398","SPECIAL TOPICS IN PHOTO","PHOT","398",,"3.0","An opportunity for the study of limited and more specialized aspects of photography."
"http://focu.io/data#PHOT461","SPECIAL TOPICS-PHOTOGRAPHY I","PHOT","461",,"3.0","Check academic program site"
"http://focu.io/data#PHOT462","SPECIAL TOPIC-PHOTOGRAPHY II","PHOT","462",,"3.0","Check academic program site"
"http://focu.io/data#PHOT471","Professional Internship I","PHOT","471",,"3.0","A student wishing to work in an apprentice capacity with an established photographic artist, or wishing to pursue research in photographic criticism, museum work, publication, or other related endeavours may apply for academic credit. "
"http://focu.io/data#PHOT472","Professional Internship II","PHOT","472",,"3.0","Students who wish additional internships in a professional milieu may take this course."
"http://focu.io/data#PHOT481","Independent Study I","PHOT","481",,"3.0","This course provides a limited number of students the opportunity to pursue advanced studies in photography under the supervision of a fullÃ¢ÂÂtime photography faculty member."
"http://focu.io/data#PHOT482","Independent Study II","PHOT","482",,"3.0","This course provides a limited number of students the opportunity to pursue advanced studies in photography under the supervision of a fullÃ¢ÂÂtime photography faculty member."
"http://focu.io/data#PHOT498","SPECIAL TOPICS IN PHOTO","PHOT","498",,"3.0","A course for advanced students which provides an opportunity for the study of limited and more specialized aspects of photography."
"http://focu.io/data#PHYS200","From Particles to Galaxies","PHYS","200",,"3.0","Check academic program site"
"http://focu.io/data#PHYS204","Mechanics","PHYS","204",,"3.0","Check academic program site"
"http://focu.io/data#PHYS205","Electricity and Magnetism","PHYS","205",,"3.0","Check academic program site"
"http://focu.io/data#PHYS206","Waves and Modern Physics","PHYS","206",,"3.0","Check academic program site"
"http://focu.io/data#PHYS230","Experimental Physics I","PHYS","230",,"3.0","Experiment, lab"
"http://focu.io/data#PHYS232","Methods of Theoretical Physics I","PHYS","232",,"3.0","Check academic program site"
"http://focu.io/data#PHYS236","Numerical Analysis in Physics","PHYS","236",,"3.0","includes Programming project"
"http://focu.io/data#PHYS244","CLASSICAL MECHANICS II","PHYS","244",,"3.0","Check academic program site"
"http://focu.io/data#PHYS245","Classical Mechanics","PHYS","245",,"3.0","Check academic program site"
"http://focu.io/data#PHYS252","Optics","PHYS","252",,"3.0","Check academic program site"
"http://focu.io/data#PHYS253","Electricity and Magnetism I","PHYS","253",,"3.0","Check academic program site"
"http://focu.io/data#PHYS260","Introductory Biophysics","PHYS","260",,"3.0","Check academic program site"
"http://focu.io/data#PHYS273","Energy and Environment","PHYS","273",,"3.0","Check academic program site"
"http://focu.io/data#PHYS284","Introduction to Astronomy","PHYS","284",,"3.0","Check academic program site"
"http://focu.io/data#PHYS298","Selected Topics in Physics","PHYS","298",,"3.0","Check academic program site"
"http://focu.io/data#PHYS324","SELECTED TOPICS IN PHYSICS","PHYS","324",,"3.0","Check academic program site"
